language,number,constructions
artificial_language_g0_67,42,42
artificial_language_g0_67,43,43
artificial_language_g0_67,44,44
artificial_language_g0_67,45,45
artificial_language_g0_67,46,46
artificial_language_g0_67,47,47
artificial_language_g0_67,48,48
artificial_language_g0_67,49,49
artificial_language_g0_67,50,50
artificial_language_g0_67,51,51
artificial_language_g0_67,52,52
artificial_language_g0_67,53,53
artificial_language_g0_67,54,54
artificial_language_g0_67,55,55
artificial_language_g0_67,56,56
artificial_language_g0_67,57,57
artificial_language_g0_67,58,58
artificial_language_g0_67,59,59
artificial_language_g0_67,60,60
artificial_language_g0_67,61,61
artificial_language_g0_67,62,62
artificial_language_g0_67,63,63
artificial_language_g0_67,64,64
artificial_language_g0_67,65,65
artificial_language_g0_67,66,66
artificial_language_g0_67,67,67
artificial_language_g0_67,68,68
artificial_language_g0_67,69,69
artificial_language_g0_67,70,70
artificial_language_g0_67,71,(1 * 71)
artificial_language_g0_67,72,(1 * 72)
artificial_language_g0_67,73,(1 * 73)
artificial_language_g0_67,74,(1 * 74)
artificial_language_g0_67,75,75
artificial_language_g0_67,76,(1 * 76)
artificial_language_g0_67,77,77
artificial_language_g0_67,78,(1 * 78)
artificial_language_g0_67,79,(1 * 79)
artificial_language_g0_67,80,(1 * 80)
artificial_language_g0_67,81,(1 * 81)
artificial_language_g0_67,82,(1 * 82)
artificial_language_g0_67,83,(1 * 83)
artificial_language_g0_67,84,84
artificial_language_g0_67,85,85
artificial_language_g0_67,86,86
artificial_language_g0_67,87,87
artificial_language_g0_67,88,88
artificial_language_g0_67,89,89
artificial_language_g0_67,90,(89 + 1)
artificial_language_g0_67,91,91
artificial_language_g0_67,92,(91 + 1)
artificial_language_g0_67,93,93
artificial_language_g0_67,94,94
artificial_language_g0_67,95,(94 + 1)
artificial_language_g0_67,96,(94 + 2)
artificial_language_g0_67,97,97
artificial_language_g0_67,98,98
artificial_language_g0_67,99,ERR
artificial_language_g0_68,1,1
artificial_language_g0_68,2,2
artificial_language_g0_68,3,3
artificial_language_g0_68,4,4
artificial_language_g0_68,5,5
artificial_language_g0_68,6,6
artificial_language_g0_68,7,7
artificial_language_g0_68,8,8
artificial_language_g0_68,9,9
artificial_language_g0_68,10,10
artificial_language_g0_68,11,11
artificial_language_g0_68,12,12
artificial_language_g0_68,13,13
artificial_language_g0_68,14,14
artificial_language_g0_68,15,15
artificial_language_g0_68,16,16
artificial_language_g0_68,17,17
artificial_language_g0_68,18,18
artificial_language_g0_68,19,19
artificial_language_g0_68,20,20
artificial_language_g0_68,21,21
artificial_language_g0_68,22,22
artificial_language_g0_68,23,23
artificial_language_g0_68,24,24
artificial_language_g0_68,25,25
artificial_language_g0_68,26,26
artificial_language_g0_68,27,27
artificial_language_g0_68,28,28
artificial_language_g0_68,29,29
artificial_language_g0_68,30,30
artificial_language_g0_68,31,31
artificial_language_g0_68,32,32
artificial_language_g0_68,33,33
artificial_language_g0_68,34,34
artificial_language_g0_68,35,35
artificial_language_g0_68,36,36
artificial_language_g0_68,37,37
artificial_language_g0_68,38,38
artificial_language_g0_68,39,39
artificial_language_g0_68,40,40
artificial_language_g0_68,41,41
artificial_language_g0_68,42,42
artificial_language_g0_68,43,43
artificial_language_g0_68,44,44
artificial_language_g0_68,45,45
artificial_language_g0_68,46,46
artificial_language_g0_68,47,47
artificial_language_g0_68,48,48
artificial_language_g0_68,49,49
artificial_language_g0_68,50,50
artificial_language_g0_68,51,51
artificial_language_g0_68,52,52
artificial_language_g0_68,53,53
artificial_language_g0_68,54,54
artificial_language_g0_68,55,55
artificial_language_g0_68,56,56
artificial_language_g0_68,57,57
artificial_language_g0_68,58,58
artificial_language_g0_68,59,59
artificial_language_g0_68,60,60
artificial_language_g0_68,61,61
artificial_language_g0_68,62,62
artificial_language_g0_68,63,63
artificial_language_g0_68,64,64
artificial_language_g0_68,65,65
artificial_language_g0_68,66,66
artificial_language_g0_68,67,67
artificial_language_g0_68,68,68
artificial_language_g0_68,69,(68 + 1)
artificial_language_g0_68,70,(68 + 2)
artificial_language_g0_68,71,71
artificial_language_g0_68,72,(71 + 1)
artificial_language_g0_68,73,(71 + 2)
artificial_language_g0_68,74,74
artificial_language_g0_68,75,(71 + 4)
artificial_language_g0_68,76,(71 + 5)
artificial_language_g0_68,77,77
artificial_language_g0_68,78,(77 + 1)
artificial_language_g0_68,79,(77 + 2)
artificial_language_g0_68,80,80
artificial_language_g0_68,81,(77 + 4)
artificial_language_g0_68,82,82
artificial_language_g0_68,83,(77 + 6)
artificial_language_g0_68,84,(77 + 7)
artificial_language_g0_68,85,(77 + 8)
artificial_language_g0_68,86,(77 + 9)
artificial_language_g0_68,87,(77 + 10)
artificial_language_g0_68,88,88
artificial_language_g0_68,89,89
artificial_language_g0_68,90,(89 + 1)
artificial_language_g0_68,91,(89 + 2)
artificial_language_g0_68,92,92
artificial_language_g0_68,93,(92 + 1)
artificial_language_g0_68,94,(92 + 2)
artificial_language_g0_68,95,95
artificial_language_g0_68,96,(95 + 1)
artificial_language_g0_68,97,97
artificial_language_g0_68,98,(95 + 3)
artificial_language_g0_68,99,(95 + 4)
artificial_language_g0_69,1,1
artificial_language_g0_69,2,2
artificial_language_g0_69,3,3
artificial_language_g0_69,4,4
artificial_language_g0_69,5,5
artificial_language_g0_69,6,6
artificial_language_g0_69,7,7
artificial_language_g0_69,8,8
artificial_language_g0_69,9,9
artificial_language_g0_69,10,10
artificial_language_g0_69,11,11
artificial_language_g0_69,12,12
artificial_language_g0_69,13,13
artificial_language_g0_69,14,14
artificial_language_g0_69,15,15
artificial_language_g0_69,16,16
artificial_language_g0_69,17,17
artificial_language_g0_69,18,18
artificial_language_g0_69,19,19
artificial_language_g0_69,20,20
artificial_language_g0_69,21,21
artificial_language_g0_69,22,22
artificial_language_g0_69,23,23
artificial_language_g0_69,24,24
artificial_language_g0_69,25,25
artificial_language_g0_69,26,26
artificial_language_g0_69,27,27
artificial_language_g0_69,28,28
artificial_language_g0_69,29,29
artificial_language_g0_69,30,30
artificial_language_g0_69,31,31
artificial_language_g0_69,32,32
artificial_language_g0_69,33,33
artificial_language_g0_69,34,34
artificial_language_g0_69,35,35
artificial_language_g0_69,36,36
artificial_language_g0_69,37,37
artificial_language_g0_69,38,38
artificial_language_g0_69,39,39
artificial_language_g0_69,40,40
artificial_language_g0_69,41,41
artificial_language_g0_69,42,42
artificial_language_g0_69,43,43
artificial_language_g0_69,44,44
artificial_language_g0_69,45,45
artificial_language_g0_69,46,46
artificial_language_g0_69,47,47
artificial_language_g0_69,48,48
artificial_language_g0_69,49,49
artificial_language_g0_69,50,50
artificial_language_g0_69,51,51
artificial_language_g0_69,52,52
artificial_language_g0_69,53,53
artificial_language_g0_69,54,54
artificial_language_g0_69,55,55
artificial_language_g0_69,56,56
artificial_language_g0_69,57,57
artificial_language_g0_69,58,58
artificial_language_g0_69,59,59
artificial_language_g0_69,60,60
artificial_language_g0_69,61,61
artificial_language_g0_69,62,62
artificial_language_g0_69,63,63
artificial_language_g0_69,64,64
artificial_language_g0_69,65,65
artificial_language_g0_69,66,66
artificial_language_g0_69,67,67
artificial_language_g0_69,68,68
artificial_language_g0_69,69,69
artificial_language_g0_69,70,70
artificial_language_g0_69,71,71
artificial_language_g0_69,72,72
artificial_language_g0_69,73,73
artificial_language_g0_69,74,74
artificial_language_g0_69,75,75
artificial_language_g0_69,76,76
artificial_language_g0_69,77,77
artificial_language_g0_69,78,78
artificial_language_g0_69,79,79
artificial_language_g0_69,80,80
artificial_language_g0_69,81,81
artificial_language_g0_69,82,82
artificial_language_g0_69,83,83
artificial_language_g0_69,84,84
artificial_language_g0_69,85,85
artificial_language_g0_69,86,86
artificial_language_g0_69,87,87
artificial_language_g0_69,88,88
artificial_language_g0_69,89,89
artificial_language_g0_69,90,90
artificial_language_g0_69,91,91
artificial_language_g0_69,92,92
artificial_language_g0_69,93,93
artificial_language_g0_69,94,94
artificial_language_g0_69,95,95
artificial_language_g0_69,96,96
artificial_language_g0_69,97,97
artificial_language_g0_69,98,98
artificial_language_g0_69,99,99
artificial_language_g0_70,1,1
artificial_language_g0_70,2,2
artificial_language_g0_70,3,3
artificial_language_g0_70,4,4
artificial_language_g0_70,5,5
artificial_language_g0_70,6,6
artificial_language_g0_70,7,7
artificial_language_g0_70,8,8
artificial_language_g0_70,9,9
artificial_language_g0_70,10,10
artificial_language_g0_70,11,11
artificial_language_g0_70,12,12
artificial_language_g0_70,13,13
artificial_language_g0_70,14,14
artificial_language_g0_70,15,15
artificial_language_g0_70,16,16
artificial_language_g0_70,17,17
artificial_language_g0_70,18,18
artificial_language_g0_70,19,19
artificial_language_g0_70,20,20
artificial_language_g0_70,21,21
artificial_language_g0_70,22,22
artificial_language_g0_70,23,23
artificial_language_g0_70,24,24
artificial_language_g0_70,25,25
artificial_language_g0_70,26,26
artificial_language_g0_70,27,27
artificial_language_g0_70,28,28
artificial_language_g0_70,29,29
artificial_language_g0_70,30,30
artificial_language_g0_70,31,31
artificial_language_g0_70,32,32
artificial_language_g0_70,33,33
artificial_language_g0_70,34,34
artificial_language_g0_70,35,35
artificial_language_g0_70,36,36
artificial_language_g0_70,37,37
artificial_language_g0_70,38,38
artificial_language_g0_70,39,39
artificial_language_g0_70,40,40
artificial_language_g0_70,41,41
artificial_language_g0_70,42,42
artificial_language_g0_70,43,43
artificial_language_g0_70,44,44
artificial_language_g0_70,45,45
artificial_language_g0_70,46,46
artificial_language_g0_70,47,47
artificial_language_g0_70,48,48
artificial_language_g0_70,49,49
artificial_language_g0_70,50,50
artificial_language_g0_70,51,51
artificial_language_g0_70,52,52
artificial_language_g0_70,53,53
artificial_language_g0_70,54,(52 + 2)
artificial_language_g0_70,55,55
artificial_language_g0_70,56,(55 + 1)
artificial_language_g0_70,57,57
artificial_language_g0_70,58,58
artificial_language_g0_70,59,59
artificial_language_g0_70,60,(58 + 2)
artificial_language_g0_70,61,61
artificial_language_g0_70,62,62
artificial_language_g0_70,63,(62 + 1)
artificial_language_g0_70,64,(62 + 2)
artificial_language_g0_70,65,(62 + 3)
artificial_language_g0_70,66,66
artificial_language_g0_70,67,67
artificial_language_g0_70,68,68
artificial_language_g0_70,69,(68 + 1)
artificial_language_g0_70,70,70
artificial_language_g0_70,71,(70 + 1)
artificial_language_g0_70,72,(70 + 2)
artificial_language_g0_70,73,73
artificial_language_g0_70,74,(70 + 4)
artificial_language_g0_70,75,75
artificial_language_g0_70,76,76
artificial_language_g0_70,77,(75 + 2)
artificial_language_g0_70,78,(75 + 3)
artificial_language_g0_70,79,79
artificial_language_g0_70,80,80
artificial_language_g0_70,81,81
artificial_language_g0_70,82,82
artificial_language_g0_70,83,83
artificial_language_g0_70,84,(82 + 2)
artificial_language_g0_70,85,85
artificial_language_g0_70,86,86
artificial_language_g0_70,87,87
artificial_language_g0_70,88,(85 + 3)
artificial_language_g0_70,89,(85 + 4)
artificial_language_g0_70,90,(85 + 5)
artificial_language_g0_70,91,91
artificial_language_g0_70,92,(91 + 1)
artificial_language_g0_70,93,(91 + 2)
artificial_language_g0_70,94,94
artificial_language_g0_70,95,95
artificial_language_g0_70,96,96
artificial_language_g0_70,97,97
artificial_language_g0_70,98,98
artificial_language_g0_70,99,99
artificial_language_g0_71,1,1
artificial_language_g0_71,2,2
artificial_language_g0_71,3,3
artificial_language_g0_71,4,4
artificial_language_g0_71,5,5
artificial_language_g0_71,6,6
artificial_language_g0_71,7,7
artificial_language_g0_71,8,8
artificial_language_g0_71,9,9
artificial_language_g0_71,10,10
artificial_language_g0_71,11,11
artificial_language_g0_71,12,12
artificial_language_g0_71,13,13
artificial_language_g0_71,14,14
artificial_language_g0_71,15,15
artificial_language_g0_71,16,16
artificial_language_g0_71,17,17
artificial_language_g0_71,18,18
artificial_language_g0_71,19,19
artificial_language_g0_71,20,20
artificial_language_g0_71,21,21
artificial_language_g0_71,22,22
artificial_language_g0_71,23,23
artificial_language_g0_71,24,24
artificial_language_g0_71,25,25
artificial_language_g0_71,26,26
artificial_language_g0_71,27,27
artificial_language_g0_71,28,28
artificial_language_g0_71,29,29
artificial_language_g0_71,30,30
artificial_language_g0_71,31,31
artificial_language_g0_71,32,32
artificial_language_g0_71,33,33
artificial_language_g0_71,34,34
artificial_language_g0_71,35,35
artificial_language_g0_71,36,36
artificial_language_g0_71,37,37
artificial_language_g0_71,38,38
artificial_language_g0_71,39,39
artificial_language_g0_71,40,40
artificial_language_g0_71,41,41
artificial_language_g0_71,42,42
artificial_language_g0_71,43,43
artificial_language_g0_71,44,44
artificial_language_g0_71,45,45
artificial_language_g0_71,46,46
artificial_language_g0_71,47,47
artificial_language_g0_71,48,48
artificial_language_g0_71,49,49
artificial_language_g0_71,50,50
artificial_language_g0_71,51,51
artificial_language_g0_71,52,52
artificial_language_g0_71,53,53
artificial_language_g0_71,54,54
artificial_language_g0_71,55,55
artificial_language_g0_71,56,56
artificial_language_g0_71,57,57
artificial_language_g0_71,58,58
artificial_language_g0_71,59,59
artificial_language_g0_71,60,60
artificial_language_g0_71,61,61
artificial_language_g0_71,62,62
artificial_language_g0_71,63,63
artificial_language_g0_71,64,64
artificial_language_g0_71,65,65
artificial_language_g0_71,66,66
artificial_language_g0_71,67,67
artificial_language_g0_71,68,68
artificial_language_g0_71,69,69
artificial_language_g0_71,70,70
artificial_language_g0_71,71,71
artificial_language_g0_71,72,72
artificial_language_g0_71,73,73
artificial_language_g0_71,74,74
artificial_language_g0_71,75,75
artificial_language_g0_71,76,76
artificial_language_g0_71,77,77
artificial_language_g0_71,78,78
artificial_language_g0_71,79,79
artificial_language_g0_71,80,80
artificial_language_g0_71,81,81
artificial_language_g0_71,82,82
artificial_language_g0_71,83,83
artificial_language_g0_71,84,84
artificial_language_g0_71,85,(1 * 85)
artificial_language_g0_71,86,(1 * 86)
artificial_language_g0_71,87,(1 * 87)
artificial_language_g0_71,88,88
artificial_language_g0_71,89,89
artificial_language_g0_71,90,90
artificial_language_g0_71,91,91
artificial_language_g0_71,92,92
artificial_language_g0_71,93,93
artificial_language_g0_71,94,94
artificial_language_g0_71,95,95
artificial_language_g0_71,96,96
artificial_language_g0_71,97,97
artificial_language_g0_71,98,98
artificial_language_g0_71,99,ERR
artificial_language_g0_72,1,1
artificial_language_g0_72,2,2
artificial_language_g0_72,3,3
artificial_language_g0_72,4,4
artificial_language_g0_72,5,5
artificial_language_g0_72,6,6
artificial_language_g0_72,7,7
artificial_language_g0_72,8,8
artificial_language_g0_72,9,9
artificial_language_g0_72,10,10
artificial_language_g0_72,11,11
artificial_language_g0_72,12,12
artificial_language_g0_72,13,13
artificial_language_g0_72,14,14
artificial_language_g0_72,15,15
artificial_language_g0_72,16,16
artificial_language_g0_72,17,17
artificial_language_g0_72,18,18
artificial_language_g0_72,19,19
artificial_language_g0_72,20,20
artificial_language_g0_72,21,21
artificial_language_g0_72,22,22
artificial_language_g0_72,23,23
artificial_language_g0_72,24,24
artificial_language_g0_72,25,25
artificial_language_g0_72,26,26
artificial_language_g0_72,27,27
artificial_language_g0_72,28,28
artificial_language_g0_72,29,29
artificial_language_g0_72,30,30
artificial_language_g0_72,31,31
artificial_language_g0_72,32,32
artificial_language_g0_72,33,33
artificial_language_g0_72,34,34
artificial_language_g0_72,35,35
artificial_language_g0_72,36,36
artificial_language_g0_72,37,37
artificial_language_g0_72,38,38
artificial_language_g0_72,39,39
artificial_language_g0_72,40,40
artificial_language_g0_72,41,41
artificial_language_g0_72,42,42
artificial_language_g0_72,43,43
artificial_language_g0_72,44,44
artificial_language_g0_72,45,45
artificial_language_g0_72,46,46
artificial_language_g0_72,47,47
artificial_language_g0_72,48,48
artificial_language_g0_72,49,49
artificial_language_g0_72,50,50
artificial_language_g0_72,51,51
artificial_language_g0_72,52,52
artificial_language_g0_72,53,53
artificial_language_g0_72,54,54
artificial_language_g0_72,55,55
artificial_language_g0_72,56,56
artificial_language_g0_72,57,57
artificial_language_g0_72,58,58
artificial_language_g0_72,59,59
artificial_language_g0_72,60,60
artificial_language_g0_72,61,61
artificial_language_g0_72,62,62
artificial_language_g0_72,63,63
artificial_language_g0_72,64,64
artificial_language_g0_72,65,65
artificial_language_g0_72,66,66
